,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,mention_count,mentioning_count
21316253,ZekeJMiller,"Miller, Zeke J.",Time Magazine,White House Correspondent,M,198517,5430,161148,Thu Feb 19 17:01:16 +0000 2009,True,False,1271.0,258.0,30.0,547.0,2106.0,3,3
18776942,bobschieffer,"Schieffer, Bob",CBS News,Political Contributor,M,113567,82,1327,Thu Jan 08 20:08:09 +0000 2009,True,False,0.0,0.0,0.0,9.0,9.0,3,3
130104942,BBCJonSopel,"Sopel, Jon",BBC,North America Editor,M,76088,632,5270,Tue Apr 06 09:37:41 +0000 2010,True,False,165.0,274.0,103.0,160.0,702.0,3,3
230450027,gdebenedetti,"Debenedetti, Gabriel A.",Politico,National Political Reporter,M,41563,215,26591,Sat Dec 25 14:21:35 +0000 2010,True,False,174.0,119.0,143.0,137.0,573.0,3,3
82167518,aseitzwald,"Seitz-Wald, Alexander",NBC News,Political Reporter,M,39610,3009,50243,Tue Oct 13 19:13:32 +0000 2009,True,False,203.0,123.0,92.0,264.0,682.0,3,3
38497702,dmartosko,"Martosko, David",Daily Mail (UK),US Political Editor,M,36978,698,6201,Thu May 07 19:28:31 +0000 2009,True,False,365.0,208.0,337.0,373.0,1283.0,3,3
16072058,mikememoli,"Memoli, Michael",Los Angeles Times,Reporter,M,31988,1889,46818,Sun Aug 31 22:50:48 +0000 2008,True,False,309.0,122.0,78.0,369.0,878.0,3,3
77032777,apalmerdc,"Palmer, Anna A.",Politico,Senior Washington Correspondent,F,30523,1702,5388,Thu Sep 24 20:18:35 +0000 2009,True,False,24.0,28.0,3.0,66.0,121.0,3,3
27058591,AndrewBeatty,"Beatty, Andrew",Agence France-Presse,White House Correspondent,M,27395,2248,22169,Fri Mar 27 18:02:33 +0000 2009,True,False,220.0,193.0,254.0,239.0,906.0,3,3
875580120,MaraLiasson,"Liasson, Mara",National Public Radio,Correspondent,F,21734,785,462,Fri Oct 12 13:00:48 +0000 2012,True,False,6.0,33.0,1.0,134.0,174.0,3,3
17243733,NoahGrayCNN,"Gray, Noah",CNN,White House Producer,M,16716,2736,7252,Sat Nov 08 02:49:35 +0000 2008,True,False,32.0,10.0,12.0,25.0,79.0,3,3
926601,vermontgmg,"Graff, Garrett M.",Wired,Staff Writer,M,16110,3678,10067,Sun Mar 11 15:03:11 +0000 2007,True,False,99.0,194.0,137.0,786.0,1216.0,3,3
18947832,AnnieYuFox5,"Yu, Annie",WTTG–Fox Television,Anchor,F,14869,3063,39722,Tue Jan 13 18:46:43 +0000 2009,True,False,545.0,790.0,303.0,112.0,1750.0,3,3
87498687,sppeoples,"Peoples, Steve",Associated Press,National Politics Reporter,M,14530,3097,7481,Wed Nov 04 18:25:48 +0000 2009,True,False,159.0,60.0,1.0,132.0,352.0,3,3
109257354,Ben_Geman,"Geman, Ben",Axios,Energy Reporter,M,11364,2182,15268,Thu Jan 28 13:18:57 +0000 2010,True,False,68.0,7.0,15.0,117.0,207.0,3,3
243337600,Emma_Dumain,"Dumain, Emma",Charleston Post and Courier,D.C. Correspondent,F,9415,1353,13334,Wed Jan 26 20:48:06 +0000 2011,False,False,383.0,224.0,66.0,411.0,1084.0,3,3
28332786,BenLeubsdorf,"Leubsdorf, Ben",Wall Street Journal / Dow Jones,Economy Reporter,M,9005,626,20358,Thu Apr 02 13:02:40 +0000 2009,True,False,121.0,9.0,101.0,94.0,325.0,3,3
17162499,glubold,"Lubold, Gordon",Wall Street Journal / Dow Jones,Pentagon Reporter,M,8059,841,2419,Tue Nov 04 17:46:49 +0000 2008,True,False,49.0,23.0,0.0,74.0,146.0,3,3
18810140,darrensands,"Sands, Darren",BuzzFeed,Political Reporter,M,7905,2463,27942,Fri Jan 09 18:40:36 +0000 2009,True,False,93.0,110.0,145.0,291.0,639.0,3,3
15485844,khefling,"Hefling, Kimberly A.",Politico,Senior Education Writer,F,7184,4697,3443,Fri Jul 18 20:18:43 +0000 2008,True,False,9.0,3.0,1.0,71.0,84.0,3,3
179546580,EricaMartinson,"Martinson, Erica L.",Alaska Dispatch News,Washington Correspondent,F,7003,1078,8754,Tue Aug 17 15:20:03 +0000 2010,True,False,120.0,143.0,54.0,358.0,675.0,3,3
185680080,MaggieSeverns,"Severns, Maggie",Politico,Reporter,F,5676,1800,7350,Wed Sep 01 15:38:49 +0000 2010,True,False,39.0,15.0,4.0,83.0,141.0,3,3
15739494,johnmdonnelly,"Donnelly, John",CQ Roll Call,Defense Writer,M,5116,2686,17921,Tue Aug 05 18:13:31 +0000 2008,False,False,53.0,38.0,7.0,271.0,369.0,3,3
18794402,abuddy,"Roane Skehan, Andrea",WUSA–TV,Anchor / Reporter,F,5063,2237,5502,Fri Jan 09 06:22:00 +0000 2009,True,False,51.0,8.0,14.0,100.0,173.0,3,3
1166242050,kwrightnbc4,"Wright, Kristin",WRC–TV / NBC–4,Reporter,F,4296,1108,6636,Sun Feb 10 15:45:50 +0000 2013,True,False,116.0,19.0,40.0,36.0,211.0,3,3
137734165,ashleyrgold,"Gold, Ashley",Politico,Technology Reporter,F,4089,1400,21083,Tue Apr 27 15:58:36 +0000 2010,True,False,87.0,89.0,184.0,391.0,751.0,3,3
614542142,DonnaCassataAP,"Cassata, Donna",Associated Press,Congressional News Editor,F,3687,3052,15977,Thu Jun 21 20:17:03 +0000 2012,False,False,445.0,0.0,7.0,1467.0,1919.0,3,3
36776808,fschouten,"Schouten, Fredreka",USA Today,Reporter,F,3416,1420,4160,Thu Apr 30 21:23:11 +0000 2009,True,False,56.0,3.0,2.0,17.0,78.0,3,3
824116194,EvieBlad,"Blad, Evie",Education Week,Reporter,F,3012,1549,9868,Fri Sep 14 22:40:30 +0000 2012,False,False,58.0,44.0,161.0,252.0,515.0,3,3
351034720,WheelerLydia,"Wheeler, Lydia W",The Hill,Federal Regulations & Supreme Court Reporter,F,1795,1341,1768,Mon Aug 08 17:56:55 +0000 2011,True,False,27.0,6.0,3.0,8.0,44.0,3,3
231819250,williamgdouglas,"Douglas, William",McClatchy Newspapers,Congress Reporter,M,1219,237,998,Wed Dec 29 15:15:29 +0000 2010,True,False,24.0,0.0,3.0,0.0,27.0,3,3
2385642348,LaurettaBrown6,"Brown, Lauretta",TownHall,Editorial Coordinator,F,791,531,988,Wed Mar 12 18:27:50 +0000 2014,False,False,16.0,3.0,11.0,23.0,53.0,3,3
1328120858,DoubleTGolle,"Golle, Vince",Bloomberg News,U.S. Economics Editor,M,479,436,664,Fri Apr 05 01:03:26 +0000 2013,False,False,13.0,1.0,0.0,5.0,19.0,3,3
21010214,BillHemmer,"Hemmer, Bill",Fox News,"Anchor, America's Newsroom",M,292289,419,8760,Mon Feb 16 18:22:41 +0000 2009,True,False,115.0,13.0,0.0,110.0,238.0,3,2
118245138,woodruffbets,"Woodruff, Betsy",Daily Beast,Politics Reporter,F,55976,4655,23685,Sun Feb 28 02:02:40 +0000 2010,True,False,338.0,19.0,162.0,257.0,776.0,3,2
29607664,adamliptak,"Liptak, Adam",New York Times,Supreme Court Reporter,M,47151,367,3678,Wed Apr 08 01:47:31 +0000 2009,True,False,57.0,7.0,8.0,28.0,100.0,3,2
20378448,philipaklein,"Klein, Philip",Washington Examiner,Managing Editor,M,36863,717,48025,Sun Feb 08 17:18:23 +0000 2009,True,False,212.0,276.0,310.0,190.0,988.0,3,2
234186830,HeidiPrzybyla,"Przybyla, Heidi",USA Today,Sr Politics Reporter,F,21792,1064,9101,Wed Jan 05 01:32:51 +0000 2011,True,False,215.0,139.0,24.0,408.0,786.0,3,2
11680962,jmsummers,"Summers, Juana",CNN,Senior writer,F,18711,1315,45629,Mon Dec 31 06:50:35 +0000 2007,True,False,14.0,17.0,4.0,43.0,78.0,3,2
153181367,CHueyBurns,"Huey-Burns, Caitlin",RealClearPolitics,National Political Reporter,F,15987,1742,11891,Mon Jun 07 22:17:11 +0000 2010,True,False,284.0,127.0,26.0,99.0,536.0,3,2
14630267,nataliewsj,"Andrews, Natalie",Wall Street Journal / Dow Jones,Social Media Editor & Congress Reporter,F,12739,2467,35324,Fri May 02 19:55:44 +0000 2008,True,False,178.0,51.0,62.0,115.0,406.0,3,2
24196684,ArthurDelaneyHP,"Delaney, Arthur",Huffington Post,Politics & Economy Reporter,M,9945,971,1472,Fri Mar 13 16:11:51 +0000 2009,True,False,58.0,69.0,84.0,91.0,302.0,3,2
60763047,vgmac,"McGrane, Victoria",Boston Globe,Political Reporter,F,8524,1559,18724,Tue Jul 28 00:50:40 +0000 2009,True,False,160.0,169.0,118.0,526.0,973.0,3,2
56552341,LACaldwellDC,"Caldwell, Leigh Ann",NBC News,Politics Reporter,F,8464,999,5615,Tue Jul 14 00:46:14 +0000 2009,True,False,199.0,83.0,17.0,61.0,360.0,3,2
16228326,ckmarie,"Foran, Clare M.",The Atlantic,Politics Writer,F,8119,4388,8896,Wed Sep 10 21:06:57 +0000 2008,True,False,214.0,35.0,68.0,149.0,466.0,3,2
119107959,Arianedevogue,"de Vogue, Ariane",CNN,Supreme Court Reporter,F,7010,368,4039,Tue Mar 02 18:02:09 +0000 2010,True,False,86.0,6.0,5.0,103.0,200.0,3,2
764476890,srl,"Levine, Sam",Huffington Post,Associate Politics Editor,M,6110,719,8297,Fri Aug 17 21:28:38 +0000 2012,True,False,386.0,117.0,55.0,105.0,663.0,3,2
1181134878,FitzFox5DC,"Fitzgerald, Tom",WTTG–Fox Television,Reporter,M,5575,4297,15311,Fri Feb 15 04:57:45 +0000 2013,True,False,111.0,31.0,106.0,66.0,314.0,3,2
15523344,KristenBerset,"Berset, Kristen",WUSA–TV,Sports Anchor,F,5196,1483,8951,Tue Jul 22 00:34:32 +0000 2008,True,False,1.0,13.0,0.0,9.0,23.0,3,2
47893782,stevennelson10,"Nelson, Steven",U.S. News & World Report,Reporter,M,5040,2925,3179,Wed Jun 17 07:58:05 +0000 2009,False,False,33.0,5.0,9.0,38.0,85.0,3,2
322658287,DavidLauter,"Lauter, David",Los Angeles Times,"Washington Bureau Chief, LA Times & Chicago Tribune",M,5032,201,13122,Thu Jun 23 14:53:29 +0000 2011,True,False,109.0,119.0,22.0,506.0,756.0,3,2
573149116,AriNatter,"Natter, Ari J.",Bloomberg News,Energy Policy Reporter,M,4408,549,5937,Mon May 07 00:31:20 +0000 2012,True,False,121.0,19.0,8.0,18.0,166.0,3,2
185206779,ABC7Bri,"Carter, Brianne",WJLA–TV / Newschannel 8,Transportation Reporter,F,4042,991,16115,Tue Aug 31 13:20:54 +0000 2010,True,False,260.0,35.0,36.0,210.0,541.0,3,2
172979014,rebekahmetzler,"Metzler, Rebekah",CNN,White House Editor,F,3537,296,15758,Sat Jul 31 03:03:39 +0000 2010,True,False,112.0,46.0,76.0,65.0,299.0,3,2
56475632,MonicaTrauzzi,"Trauzzi, Monica","Environment & Energy Publishing, LLC",managing editor for anchor and video at e&E news,F,2849,906,2519,Mon Jul 13 19:59:13 +0000 2009,False,False,3.0,0.0,3.0,20.0,26.0,3,2
223732445,DJAliMeyer,"Meyer, Alison",Washington Free Beacon,Reporter,F,2171,552,921,Tue Dec 07 05:20:52 +0000 2010,False,False,0.0,0.0,1.0,14.0,15.0,3,2
32576041,ToryNewmyer,"Newmyer, Tory",Fortune Magazine,Washington Writer,F,1939,695,887,Fri Apr 17 20:49:12 +0000 2009,True,False,25.0,2.0,7.0,22.0,56.0,3,2
107865996,Alexruoff,"Ruoff, Alex",Bloomberg BNA,Health Policy Reporter,M,1751,1168,4249,Sun Jan 24 01:19:21 +0000 2010,True,False,152.0,0.0,213.0,230.0,595.0,3,2
89760116,AdriUsero,"Usero, Adriana",Washington Post,Video Producer,F,1210,847,6335,Fri Nov 13 18:23:53 +0000 2009,False,False,30.0,30.0,5.0,48.0,113.0,3,2
19975672,espovich,"Povich, Elaine",Stateline.org,Journalist,F,592,1098,2751,Tue Feb 03 15:01:51 +0000 2009,False,False,48.0,0.0,8.0,12.0,68.0,3,2
18319544,Michael_Ollove,"Ollove, Michael",Stateline.org,Senior Health Policy Reporter,M,427,190,857,Mon Dec 22 22:41:00 +0000 2008,False,False,31.0,0.0,0.0,1.0,32.0,3,2
132737162,MGongadze,"Gongadze, Myroslava",Voice of America,TV Anchor,F,94176,652,20260,Wed Apr 14 01:52:35 +0000 2010,True,False,514.0,13.0,10.0,620.0,1157.0,3,1
28049266,ajjaffe,"Jaffe, Alexandra",Vice News,"Producer, Vice News Tonight",F,28675,2453,33603,Wed Apr 01 04:19:21 +0000 2009,True,False,49.0,39.0,20.0,73.0,181.0,3,1
14659350,peteschroeder,"Schroeder, Peter C.",Thomson Reuters,Financial Regulations Reporter,M,4026,1851,17497,Mon May 05 13:32:16 +0000 2008,True,False,357.0,269.0,148.0,109.0,883.0,3,1
82415390,RexNutting,"Nutting, Rex",MarketWatch,Money & Power Columnist,M,3257,224,8684,Wed Oct 14 17:50:02 +0000 2009,True,False,61.0,350.0,2.0,386.0,799.0,3,1
30226183,ABC7Suzanne,"Kennedy, Suzanne",WJLA–TV / Newschannel 8,Reporter,F,2794,1154,3613,Fri Apr 10 14:31:44 +0000 2009,True,False,95.0,12.0,10.0,9.0,126.0,3,1
17124559,josephlawler,"Lawler, Joseph",Washington Examiner,Economics Reporter,M,2780,943,17442,Mon Nov 03 02:53:53 +0000 2008,True,False,87.0,59.0,109.0,50.0,305.0,3,1
273700859,kpolantz,"Polantz, Katelyn J.",National Law Journal,Law Firms & Lobbying Reporter,F,2483,2069,11507,Tue Mar 29 00:36:09 +0000 2011,True,False,149.0,43.0,156.0,116.0,464.0,3,1
89237846,bkamisar,"Kamisar, Benjamin",The Hill,Staff Writer,M,2467,2848,7488,Wed Nov 11 17:37:59 +0000 2009,True,False,93.0,87.0,143.0,30.0,353.0,3,1
1099479379,PaulWisemanAP,"Wiseman, Paul",Associated Press,Economy Reporter,M,1352,591,898,Thu Jan 17 22:52:13 +0000 2013,False,False,1.0,1.0,1.0,55.0,58.0,3,1
1256732358,CarlPLeubsdorf,"Leubsdorf, Carl",Dallas Morning News,Washington Columnist,M,530,93,1337,Sun Mar 10 11:07:37 +0000 2013,False,False,34.0,0.0,136.0,7.0,177.0,3,1
1965515724,KenDoyle16,"Doyle, Kenneth P.",Bloomberg BNA,"Senior Editor, Money & Politics Report",M,505,424,364,Wed Oct 16 21:26:54 +0000 2013,False,False,19.0,0.0,1.0,2.0,22.0,3,1
1281620174,MHobsonEENEWS,"Hobson, Margaret Kriz",E&E News,Alaska Energy & Environment Reporter,F,438,396,1341,Tue Mar 19 21:55:13 +0000 2013,False,False,2.0,2.0,1.0,73.0,78.0,3,1
1074766820,JohnMogor,"Mogor, John",WUSA–TV,Multimedia Photojournalist,M,184,364,65,Wed Jan 09 20:10:28 +0000 2013,False,False,1.0,0.0,0.0,0.0,1.0,3,1
30043495,JohnKingCNN,"King, John",CNN,Chief National Correspondent,M,272429,1694,6739,Thu Apr 09 19:03:26 +0000 2009,True,False,15.0,0.0,0.0,4.0,19.0,2,2
33908800,kevincorke,"Corke, Kevin",Fox News,White House Correspondent,M,211511,17153,726,Tue Apr 21 13:51:33 +0000 2009,True,False,34.0,20.0,292.0,500.0,846.0,2,2
15766082,joshrogin,"Rogin, Josh",Washington Post,Columnist,M,181111,9542,35305,Thu Aug 07 17:17:22 +0000 2008,True,False,388.0,68.0,70.0,344.0,870.0,2,2
225265639,ddale8,"Dale, Daniel",Toronto Star,Washington Correspondent,M,180671,778,69807,Sat Dec 11 04:18:41 +0000 2010,True,False,666.0,210.0,848.0,772.0,2496.0,2,2
31448660,nprAudie,"Cornish-Emery, Audie",National Public Radio,Co-Host NPR's All Things Considered,F,109314,905,5941,Wed Apr 15 16:34:06 +0000 2009,True,False,24.0,25.0,2.0,61.0,112.0,2,2
46817943,brikeilarcnn,"Keilar, Brianna",CNN,Senior Washington Correspondent,F,105276,1009,4968,Sat Jun 13 03:39:35 +0000 2009,True,False,52.0,30.0,6.0,68.0,156.0,2,2
5336752,PeterHamby,"Hamby, Peter",Snapchat,Head of News,M,83110,6055,20031,Fri Apr 20 15:53:03 +0000 2007,True,False,60.0,63.0,36.0,210.0,369.0,2,2
21001599,BrianKarem,"Karem, Brian J.",Montgomery County Sentinel,Writer & Producer,M,77239,548,1151,Mon Feb 16 16:51:12 +0000 2009,False,False,155.0,16.0,67.0,25.0,263.0,2,2
238259855,ChrisJansing,"Jansing, Christine",NBC News,Correspondent / Anchor,F,64999,1200,11202,Fri Jan 14 19:08:03 +0000 2011,True,False,269.0,3.0,0.0,5.0,277.0,2,2
15219854,OhMyGOFF,"Goff, Angie",WRC–TV / NBC–4,Reporter / Broadcast Journalist,F,55947,18197,79321,Tue Jun 24 14:22:52 +0000 2008,True,False,499.0,112.0,651.0,38.0,1300.0,2,2
59603406,NickTimiraos,"Timiraos, Nick",Wall Street Journal / Dow Jones,National Economics Reporter,M,50150,316,34102,Thu Jul 23 22:06:04 +0000 2009,True,False,199.0,55.0,90.0,212.0,556.0,2,2
18097821,PrestonCNN,"Preston, Mark",CNN,Executive Editor,M,46077,1533,8769,Sat Dec 13 12:52:32 +0000 2008,True,False,23.0,105.0,4.0,83.0,215.0,2,2
12272322,PoliticsReid,"Wilson, Reid H.",The Hill,National Correspondent,M,45413,972,32741,Tue Jan 15 14:24:03 +0000 2008,False,False,422.0,52.0,18.0,47.0,539.0,2,2
16068266,TPCarney,"Carney, Timothy",Washington Examiner,Commentary Editor,M,40740,1096,61161,Sun Aug 31 17:01:56 +0000 2008,False,False,253.0,150.0,344.0,237.0,984.0,2,2
52521572,MikeGrunwald,"Grunwald, Michael",Politico,Senior Writer,M,33786,511,18207,Tue Jun 30 21:08:41 +0000 2009,True,False,107.0,76.0,66.0,31.0,280.0,2,2
6904552,juliemason,"Mason, Julie",Sirius XM Satellite Radio,Radio Host of Press Poll,F,31276,1715,29214,Tue Jun 19 01:25:55 +0000 2007,True,False,43.0,107.0,852.0,211.0,1213.0,2,2
56081005,HannahAllam,"Allam, Hannah",McClatchy Newspapers,"Reporter, Race, Culture & Identity",F,28409,6028,44561,Sun Jul 12 12:22:40 +0000 2009,True,False,34.0,26.0,25.0,698.0,783.0,2,2
262799941,scotusreporter,"Barnes, Robert",Washington Post,Supreme Court Reporter,M,27914,504,3061,Tue Mar 08 19:53:01 +0000 2011,True,False,85.0,14.0,13.0,13.0,125.0,2,2
146449017,IanPannell,"Pannell, Ian",BBC,International Correspondent,M,26262,632,1205,Fri May 21 13:22:26 +0000 2010,True,False,20.0,45.0,36.0,33.0,134.0,2,2
269911034,YAppelbaum,"Appelbaum, Yonatan A.",The Atlantic,Senior Editor,M,21655,500,15297,Mon Mar 21 17:35:37 +0000 2011,True,False,181.0,53.0,254.0,151.0,639.0,2,2
22313347,jdelreal,"DelReal-Perez, Jose",Washington Post,National Correspondent,M,21303,3060,19238,Sun Mar 01 00:22:58 +0000 2009,True,False,83.0,9.0,34.0,37.0,163.0,2,2
16459325,ryanbeckwith,"Beckwith, Ryan Teague",Time Magazine,Politics Editor,M,20947,6944,92203,Thu Sep 25 22:43:36 +0000 2008,True,False,1534.0,521.0,901.0,2231.0,5187.0,2,2
18825339,CahnEmily,"Cahn, Emily",Mic,Senior Politics Writer,F,16980,2134,100803,Sat Jan 10 03:19:50 +0000 2009,True,False,1440.0,1834.0,473.0,4449.0,8196.0,2,2
28902856,toddzwillich,"Zwillich, Todd",WNYC,Correspondent and Host at WNYC,M,16661,1904,35080,Sun Apr 05 00:24:38 +0000 2009,True,False,272.0,127.0,75.0,134.0,608.0,2,2
286432534,teddyschleifer,"Schleifer, Teddy",CNN,Political Reporter,M,16585,3096,24310,Sat Apr 23 00:33:06 +0000 2011,True,False,70.0,42.0,50.0,72.0,234.0,2,2
263473924,ElizLanders,"Landers, Elizabeth",CNN,White House Producer,F,16020,1266,18108,Thu Mar 10 03:15:18 +0000 2011,True,False,355.0,96.0,56.0,89.0,596.0,2,2
22451908,fran_chambers,"Chambers, Francesca",Daily Mail,White House Correspondent,F,15352,2827,5886,Mon Mar 02 04:43:46 +0000 2009,True,False,163.0,19.0,32.0,52.0,266.0,2,2
100860790,DionNissenbaum,"Nissenbaum, Dion",Wall Street Journal / Dow Jones,Washington Reporter,M,15202,2166,10640,Thu Dec 31 23:09:34 +0000 2009,True,False,102.0,26.0,4.0,166.0,298.0,2,2
212674482,PaulaReidCBS,"Reid, Paula",CBS News,Justice Correspondent,F,15096,2072,6664,Sat Nov 06 18:45:01 +0000 2010,True,False,123.0,55.0,14.0,84.0,276.0,2,2
148771088,shawnzeller,"Zeller, Shawn",CQ Roll Call,"Senior Writer, CQ Now",M,13740,4241,3724,Thu May 27 15:21:25 +0000 2010,False,False,24.0,0.0,0.0,248.0,272.0,2,2
77852581,LEBassett,"Bassett, Laura",Huffington Post,Women & Politics Reporter,F,13406,1458,7669,Sun Sep 27 22:35:52 +0000 2009,True,False,13.0,7.0,11.0,35.0,66.0,2,2
18732606,AugensteinWTOP,"Augenstein, Neal",WTOP Radio,Reporter,M,11421,11152,31824,Wed Jan 07 18:51:31 +0000 2009,True,False,322.0,91.0,152.0,81.0,646.0,2,2
59482886,Arightside,"Williams, Armstrong",Sinclair Broadcast Group,Producer and Columnist,M,11356,502,8045,Thu Jul 23 14:44:08 +0000 2009,True,False,171.0,4.0,1.0,23.0,199.0,2,2
24703826,stevenportnoy,"Portnoy, Steve",CBS News,"White House Correspondent, CBS Radio",M,11215,1661,15685,Mon Mar 16 15:04:36 +0000 2009,True,False,401.0,74.0,49.0,51.0,575.0,2,2
47408060,JonathanLanday,"Landay, Jonathan",McClatchy Newspapers,National Security Correspondent,M,11213,1117,81042,Mon Jun 15 18:42:47 +0000 2009,True,False,428.0,80.0,90.0,3687.0,4285.0,2,2
808840952,ellisonbarber,"Barber, Ellison",Fox News,Correspondent,F,11019,180,7731,Fri Sep 07 13:06:54 +0000 2012,True,False,62.0,15.0,82.0,447.0,606.0,2,2
16291449,michaelkruse,"Kruse, Michael",Politico,Senior Staff Writer,M,10777,2030,51122,Mon Sep 15 03:41:07 +0000 2008,True,False,521.0,51.0,273.0,179.0,1024.0,2,2
219481669,erika_news,"Gonzalez, Erika",WRC–TV / NBC–4,Anchor / Reporter,F,10532,977,16920,Thu Nov 25 00:13:13 +0000 2010,True,False,55.0,91.0,13.0,226.0,385.0,2,2
1176004076,LucasFoxNews,"Tomlinson, Lucas",Fox News,"pentagon, state dept producer",M,9686,540,7988,Wed Feb 13 16:40:59 +0000 2013,True,False,241.0,30.0,1.0,286.0,558.0,2,2
21878635,ArletteSaenz,"Saenz, Arlette",ABC News,White House Reporter & Producer,F,9096,2105,12450,Wed Feb 25 15:49:25 +0000 2009,True,False,94.0,25.0,5.0,92.0,216.0,2,2
282609416,KennethMoton,"Moton, Kenneth",ABC News,Correspondent & Multi-Platform Reporter,M,8748,929,15379,Fri Apr 15 14:58:00 +0000 2011,True,False,81.0,60.0,23.0,164.0,328.0,2,2
20280088,MacFarlaneNews,"MacFarlane, Scott",WRC–TV / NBC–4,Investigative Reporter,M,7347,897,25253,Fri Feb 06 22:54:40 +0000 2009,True,False,226.0,90.0,36.0,163.0,515.0,2,2
166219963,jamieson,"Jamieson, Dave",Huffington Post,Labor Reporter,M,7265,1018,10095,Tue Jul 13 16:45:29 +0000 2010,True,False,52.0,21.0,62.0,26.0,161.0,2,2
14540264,amyfiscus,"Fiscus, Amy",Los Angeles Times,White House Editor,F,7096,488,13571,Sat Apr 26 05:37:34 +0000 2008,True,False,106.0,41.0,102.0,97.0,346.0,2,2
191589342,johngizzi,"Gizzi, John",NewsMax,Chief Political Columnist and White House Correspondent,M,7052,979,16254,Thu Sep 16 20:47:49 +0000 2010,False,False,342.0,0.0,159.0,103.0,604.0,2,2
67325576,APBenNuckols,"Nuckols, Ben",Associated Press,D.C. Government & Poltiics Reporter,M,6856,1911,7384,Thu Aug 20 14:17:42 +0000 2009,True,False,127.0,11.0,43.0,24.0,205.0,2,2
47758416,marissaaevans,"Evans, Marissa",Texas Tribune,Health & Human Services Policy Reporter,F,6850,4018,47343,Tue Jun 16 22:35:53 +0000 2009,True,False,113.0,212.0,266.0,651.0,1242.0,2,2
20114089,DelWilber,"Wilber, Del Quentin",Los Angeles Times,Justice Department Reporter,M,6804,2050,24148,Thu Feb 05 02:03:53 +0000 2009,True,False,104.0,201.0,200.0,1116.0,1621.0,2,2
83462293,SarahMMimms,"Mimms, Sarah",BuzzFeed,Editor,F,6216,1676,15361,Sun Oct 18 22:29:29 +0000 2009,True,False,422.0,253.0,471.0,712.0,1858.0,2,2
381664207,caitlinnowens,"Owens, Caitlin N.",Axios,Healthcare Reporter,F,5749,907,4405,Wed Sep 28 18:30:25 +0000 2011,True,False,137.0,61.0,81.0,373.0,652.0,2,2
25294855,tedhesson,"Hesson, Ted:",Politico,"Immigration Reporter with Politico, formerly of Univison",M,5309,1169,12981,Thu Mar 19 13:42:31 +0000 2009,True,False,115.0,28.0,16.0,31.0,190.0,2,2
145313067,etuckerAP,"Tucker, Eric",Associated Press,Justice Department Reporter,M,5307,1716,7080,Tue May 18 17:13:39 +0000 2010,False,False,395.0,5.0,20.0,221.0,641.0,2,2
22508206,Timothy_Cama,"Cama, Timothy",The Hill,Energy & Environment Reporter,M,5016,797,11856,Mon Mar 02 17:28:32 +0000 2009,True,False,462.0,247.0,101.0,45.0,855.0,2,2
172482310,News_with_Love,"Love, Alysha",CNN,Multi-Platform Editor,F,4799,1299,4278,Thu Jul 29 20:38:57 +0000 2010,True,False,32.0,13.0,16.0,43.0,104.0,2,2
29077161,grayjustin,"Gray, Justin",Cox Broadcasting,Washington Correspondent,M,4712,636,12960,Sun Apr 05 22:01:24 +0000 2009,True,False,115.0,72.0,22.0,219.0,428.0,2,2
12811862,ailsachang,"Chang, Ailsa",National Public Radio,Correspondent,F,4661,160,574,Tue Jan 29 02:35:07 +0000 2008,True,False,5.0,0.0,11.0,13.0,29.0,2,2
2375549899,RealLeonHarris,"Harris, Leon",WJLA–TV / Newschannel 8,Former Anchor with WJLA,M,4630,239,1636,Thu Mar 06 15:41:10 +0000 2014,False,False,237.0,1.0,2.0,116.0,356.0,2,2
105290832,c_cauterucci,"Cauterucci, Christina",Slate,Staff Writer,F,4458,1155,6965,Fri Jan 15 23:16:54 +0000 2010,True,False,47.0,28.0,30.0,42.0,147.0,2,2
242893326,cflav,"Flavelle, Christopher",Bloomberg News,Cimate & Adaptation Policy Reporter,M,4366,2357,12472,Tue Jan 25 20:59:10 +0000 2011,True,False,123.0,19.0,23.0,201.0,366.0,2,2
154084426,StevenOverly,"Overly, Steven",Washington Post,Automotive Innovation Reporter,M,4217,480,5307,Thu Jun 10 09:44:58 +0000 2010,True,False,157.0,37.0,3.0,62.0,259.0,2,2
211330724,LanaZak,"Zak, Lana",ABC News,Reporter,M,4106,1007,1986,Tue Nov 02 23:33:09 +0000 2010,True,False,25.0,15.0,3.0,34.0,77.0,2,2
243725308,aaltman82,"Altman, Alex S.",Time Magazine,Deputy Washington Bureau Chief,M,4043,619,5137,Thu Jan 27 17:40:29 +0000 2011,True,False,52.0,34.0,6.0,93.0,185.0,2,2
158826094,eemershon,"Mershon, Erin",CQ Roll Call,Health Policy Reporter,F,3812,1440,2168,Wed Jun 23 19:15:47 +0000 2010,True,False,35.0,17.0,4.0,78.0,134.0,2,2
81168795,CorbinHiar,"Hiar, Corbin W.",E&E News,Natural Resources Reporter,M,3744,1911,25007,Fri Oct 09 18:15:29 +0000 2009,True,False,47.0,11.0,8.0,56.0,122.0,2,2
49031364,Marshall_Cohen,"Cohen, Marshall",CNN,Political Research Manager,M,3730,2242,15990,Sat Jun 20 15:25:55 +0000 2009,True,False,139.0,75.0,73.0,192.0,479.0,2,2
