Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all_filtered,attribute-Tweets-Sent-Count-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered-unscaled,kcore-1-Twitter JSON all_filtered,kcore-1-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-1-Twitter JSON all_filtered,totalDegreeCentrality-1-Twitter JSON all_filtered-unscaled,twitter-actualInfluencer-1-Twitter JSON all_filtered,twitter-actualInfluencer-1-Twitter JSON all_filtered-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered-unscaled,twitter-mostMentioned-1-Twitter JSON all_filtered,twitter-mostMentioned-1-Twitter JSON all_filtered-unscaled,twitter-numberOfFollowers-1-Twitter JSON all_filtered,twitter-numberOfFollowers-1-Twitter JSON all_filtered-unscaled,twitter-potentialConnectors-1-Twitter JSON all_filtered,twitter-potentialConnectors-1-Twitter JSON all_filtered-unscaled,twitter-potentialReach-1-Twitter JSON all_filtered,twitter-potentialReach-1-Twitter JSON all_filtered-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all_filtered,twitter-totalMentionsDegree-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all_filtered,twitter-totalMentionsKcore-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered-unscaled,twitter-trustedSource-1-Twitter JSON all_filtered,twitter-trustedSource-1-Twitter JSON all_filtered-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered-unscaled,weakComponentMembers-5-Twitter JSON all_filtered,weakComponentMembers-3-Twitter JSON all_filtered,weakComponentMembers-4-Twitter JSON all_filtered,weakComponentMembers-2-Twitter JSON all_filtered,
16033034,harryjaffe,0,87,6.125e-06,6,0,0,0,0,1.055e-04,41992,0.025,0.069,0.003,8,9.922e-04,2199,9.333e-06,5945091,1.074e-05,6844231.500,0,0,9.046e-06,20,0.002,5,1.674e-04,0,0,0.001,3,4.361e-04,1,85,1,31,2,
426396509,LA_Hagen,0,149,5.002e-05,49,0.003,6,3.094e-05,32,0.002,811675,0.120,0.329,0.007,16,5.974e-04,1324,4.002e-05,25493526,1.263e-04,80422664,0.005,2,6.061e-05,134,0.005,12,3.442e-04,0.003,7,0.005,12,0.005,12,2,1,3,2,
365694250,jessebyrnes,0,213,3.573e-05,35,0.002,4,7.736e-06,8,3.110e-04,123840,0.060,0.164,0.004,10,0.001,2631,2.268e-05,14445046,3.498e-05,22284490,0,0,2.985e-05,66,0.003,7,1.689e-04,0.003,6,0.003,7,0.006,13,2,1,3,2,
20710655,njagoda,0,69,1.225e-05,12,0.001,3,3.868e-06,4,3.312e-04,131869,0.063,0.174,0.003,6,7.314e-04,1621,1.330e-05,8473834,4.761e-05,30324698,0,0,1.402e-05,31,0.002,5,9.923e-05,0.001,3,0.002,4,0.002,5,86,1,3,2,
234879892,Ed_Demaria,0,961,3.104e-04,304,0.005,11,6.769e-05,70,0.003,1367863,0.115,0.316,0.008,19,7.765e-04,1721,9.502e-05,60527976,1.384e-04,88138584,0.005,2,2.569e-04,568,0.006,13,4.537e-04,0.007,17,0.005,11,0.030,68,2,1,3,2,
333005530,LeahBarkoukis,0,8,0,0,0,0,0,0,2.629e-05,10468,0,0,4.361e-04,1,3.736e-04,828,0,0,1.117e-05,7115145,0,0,1.809e-06,4,4.361e-04,1,8.949e-05,0,0,4.361e-04,1,0,0,87,1,32,2,
14245722,georgecondon,0,2,0,0,0,0,0,0,5.575e-04,221960,0,0,0.003,6,6.014e-04,1333,0,0,7.498e-05,47760356,0,0,3.166e-06,7,0.003,6,1.031e-04,0,0,0,0,0,0,88,1,33,11,
250784170,StuPolitics,0,677,4.390e-05,43,0.003,7,2.321e-05,24,0.019,7653905,0.023,0.064,0.026,60,0.016,35442,2.148e-04,136826176,2.882e-04,183597248,0.005,2,1.171e-04,259,0.009,20,0.001,0.004,10,0.018,41,0.009,21,2,1,3,2,
42352386,rschles,0,1732,4.431e-04,434,0.003,6,3.771e-05,39,0.003,1009425,0.091,0.251,0.007,17,0.002,5292,1.519e-04,96752448,9.992e-05,63650156,0.002,1,3.433e-04,759,0.004,9,2.058e-04,0.005,11,0.003,8,0.028,64,2,1,3,2,
16068266,TPCarney,0,1447,1.194e-04,117,0.005,11,5.415e-05,56,0.030,12081544,0.029,0.081,0.017,39,0.020,43595,3.645e-04,232181024,3.313e-04,211051472,0.033,14,1.244e-04,275,0.008,18,5.555e-04,0.011,25,0.008,18,0.006,14,2,1,3,2,
52573702,awzurcher,0,1086,1.123e-04,110,0.003,8,5.125e-05,53,0.018,7002494,0.037,0.101,0.020,46,0.008,17025,1.774e-04,112984256,1.536e-04,97847280,0.007,3,1.945e-04,430,0.007,17,8.340e-04,0.008,19,0.017,40,0.014,33,2,1,3,2,
14660096,jamesoliphant,0,626,9.188e-05,90,0.003,8,2.901e-05,30,0.005,2154058,0.052,0.144,0.010,24,0.004,9580,1.184e-04,75447312,2.032e-04,129454920,0.002,1,1.045e-04,231,0.007,15,3.146e-04,0.004,9,0.007,17,0.013,30,2,1,3,2,
233985354,AmandaBecker,0,347,6.227e-05,61,0.001,3,1.644e-05,17,0.001,512595,0.064,0.176,0.006,14,0.003,6534,7.036e-05,44818284,9.831e-05,62622160,0,0,6.468e-05,143,0.003,7,2.083e-04,0.002,4,0.004,10,0.014,31,2,1,3,2,
300552750,B_resnick,0,393,4.390e-05,43,0.002,5,2.708e-05,28,0.001,443269,0.040,0.109,0.006,14,0.002,5203,7.539e-05,48021336,7.299e-05,46491676,0,0,4.387e-05,97,0.004,9,3.018e-04,0.003,8,0.001,3,0.003,6,2,1,3,2,
17910554,michaelscherer,1,315,8.167e-05,80,0.005,11,2.224e-05,23,0.023,9030868,0.092,0.254,0.026,60,0.016,35690,2.122e-04,135158320,2.404e-04,153126688,0.024,10,1.090e-04,241,0.010,23,7.343e-04,0.006,14,0.010,24,0.014,33,2,1,3,2,
266830495,BobCusack,0,30,8.167e-06,8,4.361e-04,1,1.934e-06,2,3.714e-04,147861,0.097,0.267,0.003,8,0.004,9726,8.696e-06,5539195,4.667e-05,29728690,0,0,1.040e-05,23,0.003,7,1.799e-04,4.361e-04,1,0.001,3,0.002,4,89,1,3,2,
926601,vermontgmg,0,1029,2.001e-04,196,0.005,11,4.932e-05,51,0.022,8774342,0.069,0.190,0.030,69,0.011,23927,2.871e-04,182891216,1.880e-04,119751016,0.021,9,2.320e-04,513,0.010,22,8.943e-04,0.008,19,0.023,53,0.027,63,2,1,3,2,
1493053800,CateMartel,0,37,1.327e-05,13,4.361e-04,1,0,1,6.641e-04,264415,0.128,0.351,0.002,5,0.005,11199,3.120e-05,19877268,6.901e-05,43961356,0,0,1.131e-05,25,0.002,4,1.170e-04,4.361e-04,1,0.001,3,0.002,5,90,1,3,2,
16434028,gabbilevy,0,671,1.215e-04,119,0.002,4,6.769e-06,7,0.001,493502,0.064,0.177,0.005,11,0.001,2422,5.914e-05,37672400,1.296e-04,82560928,0,0,1.176e-04,260,0.003,6,1.706e-04,0.002,5,0.003,7,0.026,59,2,1,3,2,
14075981,gelles,0,1551,3.849e-04,377,0.005,12,9.767e-05,101,0.139,55200504,0.088,0.243,0.021,49,0.002,3549,3.163e-04,201461824,4.538e-04,289044544,0.036,15,4.044e-04,894,0.010,22,0.001,0.008,19,0.020,46,0.037,85,2,1,3,2,
245572815,Mr_Berman,0,906,2.471e-04,242,0.005,11,1.334e-04,138,0.019,7668093,0.097,0.267,0.016,36,0.002,3828,2.260e-04,143933312,2.431e-04,154847232,0.017,7,2.831e-04,626,0.008,19,8.615e-04,0.009,20,0.012,27,0.016,36,2,1,3,2,
83462293,SarahMMimms,0,1220,3.440e-04,337,0.005,11,1.770e-04,183,0.025,10072004,0.100,0.276,0.022,51,0.004,7923,3.092e-04,196936384,2.553e-04,162608592,0.017,7,3.370e-04,745,0.008,19,8.977e-04,0.010,24,0.015,34,0.028,64,2,1,3,2,
2494771993,TimHendersonSL,0,137,5.513e-05,54,0.002,4,2.224e-05,23,1.233e-04,49109,0.143,0.394,0.003,8,1.011e-04,224,4.755e-06,3029064,1.256e-05,7998283,0.007,3,4.930e-05,109,0.003,6,2.315e-04,0.003,6,0.002,4,0.003,7,2,1,3,2,
27756540,jordainc,0,393,9.596e-05,94,0.004,10,4.545e-05,47,0.004,1447224,0.087,0.239,0.017,39,0.001,2287,5.348e-05,34068332,1.228e-04,78193768,0.019,8,1.456e-04,322,0.008,18,4.968e-04,0.007,15,0.013,29,0.018,42,2,1,3,2,
96781334,APLaurieKellman,0,155,2.144e-05,21,0.003,6,6.769e-06,7,0.001,485096,0.049,0.135,0.005,11,9.565e-04,2120,1.625e-05,10353079,1.086e-04,69171112,0.010,4,2.081e-05,46,0.003,8,2.240e-04,0.003,6,0.001,3,0.002,4,2,1,3,2,
39800314,borenbears,0,130,1.123e-05,11,4.361e-04,1,4.835e-06,5,0.005,1852129,0.031,0.085,0.010,22,0.006,13063,6.139e-06,3910372,1.974e-04,125727480,0,0,2.578e-05,57,0.004,10,3.908e-04,4.361e-04,1,0.007,15,4.361e-04,1,91,1,3,2,
539229153,MilliganSusan,0,546,9.903e-05,97,0.002,4,2.514e-05,26,0.001,579847,0.065,0.178,0.003,7,5.338e-04,1183,3.491e-05,22239198,1.376e-04,87676832,0,0,8.775e-05,194,0.003,6,1.058e-04,0.002,5,0.002,5,0.017,39,2,1,3,2,
614542142,DonnaCassata,0,952,4.369e-04,428,0.002,5,1.547e-05,16,0.002,788737,0.163,0.450,0.009,20,0.002,4593,2.716e-04,173010400,9.970e-05,63508472,0.002,1,3.293e-04,728,0.004,10,2.431e-04,0.003,8,0.005,12,0.024,55,2,1,3,2,
17144765,dhenry,0,31,4.084e-06,4,4.361e-04,1,2.901e-06,3,7.986e-05,31797,0.047,0.129,0.003,6,0.001,3130,1.569e-06,999745,1.710e-05,10889389,0,0,6.332e-06,14,0.003,6,1.230e-04,8.722e-04,2,8.722e-04,2,4.361e-04,1,92,1,3,2,
47893782,stevennelson10,0,99,1.429e-05,14,0.001,3,2.901e-06,3,2.033e-04,80935,0.051,0.141,0.003,6,0.003,6128,5.785e-05,36851108,2.587e-05,16479707,0,0,1.538e-05,34,0.002,5,1.161e-04,0.001,3,4.361e-04,1,0.003,7,2,1,3,2,
602199246,relucasz,0,85,3.165e-05,31,0.003,6,2.224e-05,23,0.005,1835252,0.133,0.365,0.007,17,0.002,3547,3.862e-05,24600840,1.307e-04,83237704,0.005,2,4.659e-05,103,0.004,9,2.864e-04,0.003,7,0.004,10,0.004,9,2,1,3,2,
482301201,m_rhodan,0,301,5.411e-05,53,0.003,6,1.257e-05,13,7.609e-04,302965,0.064,0.176,0.004,9,0.002,3424,4.456e-05,28383478,7.795e-05,49652400,0.002,1,4.659e-05,103,0.003,7,1.965e-04,0.003,6,8.722e-04,2,0.008,18,2,1,3,2,
191049947,Sam_Frizell,0,20,8.167e-06,8,8.722e-04,2,1.934e-06,2,1.989e-04,79188,0.145,0.400,8.722e-04,2,0.001,3103,2.162e-05,13774409,5.022e-05,31990038,0,0,8.141e-06,18,8.722e-04,2,9.172e-05,8.722e-04,2,0,0,0.002,4,93,1,3,2,
18983793,ShannonBream,0,456,8.678e-05,85,0.003,7,4.255e-05,44,0.137,54683912,0.068,0.186,0.019,43,0.123,271705,6.510e-04,414703296,3.487e-04,222116880,0.017,7,1.741e-04,385,0.006,13,0.001,0.007,16,0.012,28,0.003,8,2,1,3,2,
102171691,rlocker12,0,2840,4.543e-04,445,0.004,10,4.351e-05,45,0.003,1255190,0.057,0.157,0.014,32,0.002,4328,1.234e-04,78611360,8.879e-05,56556216,0.017,7,3.980e-04,880,0.007,16,4.370e-04,0.010,22,0.012,28,0.057,131,2,1,3,2,
14540264,amyfiscus,0,315,9.392e-05,92,0.005,11,5.415e-05,56,0.041,16272939,0.106,0.292,0.029,66,0.005,10572,2.177e-04,138663168,3.019e-04,192315216,0.012,5,1.470e-04,325,0.010,23,0.002,0.008,19,0.024,54,0.006,13,94,1,3,2,
17601988,helenecooper,0,19,4.084e-06,4,0.001,3,2.901e-06,3,0.024,9734568,0.077,0.211,0.027,61,0.005,10545,0,685026,2.929e-04,186544096,0,0,4.342e-05,96,0.009,20,7.555e-04,0.001,3,0.001,3,0,0,95,1,3,2,
334205603,jmooreDC,0,10,0,1,0,0,0,0,2.795e-06,1113,0.036,0.100,0,0,5.022e-04,1113,0,11618.809,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,2,1,34,12,
21307076,SusanPage,0,356,1.123e-04,110,0.005,11,4.932e-05,51,0.089,35329404,0.112,0.309,0.039,89,0.025,54925,2.983e-04,190019392,3.323e-04,211666672,0.021,9,1.773e-04,392,0.010,23,0.001,0.010,24,0.026,59,0.007,17,2,1,3,2,
182627613,obrienc2,0,944,4.798e-05,47,8.722e-04,2,2.224e-05,23,0.003,1244945,0.018,0.050,0.002,4,0.001,2410,6.703e-05,42700320,1.383e-04,88080984,0,0,4.523e-05,100,8.722e-04,2,1.540e-04,0.001,3,0.002,4,0.005,12,2,1,3,2,
29244617,ColleenMNelson,0,200,3.879e-05,38,8.722e-04,2,1.450e-05,15,0.002,610059,0.069,0.190,0.006,13,0.003,6844,8.354e-05,53212668,7.782e-05,49568252,0,0,3.528e-05,78,0.003,8,2.177e-04,8.722e-04,2,0.003,7,0.001,3,2,1,3,2,
241682176,Zachary_Cohen,0,666,1.838e-04,180,0.004,9,7.736e-05,80,0.004,1648880,0.098,0.270,0.007,17,0.002,3392,9.728e-05,61963792,2.005e-04,127692352,0.007,3,1.569e-04,347,0.005,11,3.194e-04,0.006,13,0.005,12,0.012,28,2,1,3,2,
27510332,JonTReid,0,29,1.021e-05,10,8.722e-04,2,1.064e-05,11,2.333e-04,92906,0.125,0.345,0.002,5,4.683e-04,1038,6.800e-06,4331765,4.779e-05,30440586,0,0,1.583e-05,35,0.001,3,1.199e-04,8.722e-04,2,0.001,3,0.001,3,96,1,3,2,
16228326,ckmarie,0,81,2.246e-05,22,0.002,5,6.769e-06,7,0.001,428174,0.099,0.272,0.011,25,0.004,8847,6.099e-05,38848392,6.533e-05,41611492,0,0,3.030e-05,67,0.005,11,2.762e-04,0.003,6,0.002,5,0.004,9,97,1,3,2,
18810140,darrensands,0,404,4.594e-05,45,0.002,4,1.354e-05,14,0.002,865783,0.041,0.111,0.005,12,0.004,9379,1.010e-04,64362056,1.447e-04,92195464,0.002,1,4.387e-05,97,0.003,8,1.645e-04,0.002,4,0.003,8,0.005,11,2,1,3,2,
17243733,NoahGrayCNN,0,64,2.756e-05,27,0.002,5,1.547e-05,16,0.011,4511364,0.153,0.422,0.014,33,0.009,19574,1.111e-04,70801352,2.465e-04,157044496,0.005,2,4.568e-05,101,0.008,19,4.615e-04,0.002,5,0.004,10,0.002,5,98,1,3,2,
137734165,ashleyrgold,0,494,2.256e-04,221,0.005,11,9.476e-05,98,0.004,1475726,0.163,0.447,0.017,40,0.002,4538,6.200e-05,39494464,8.897e-05,56672268,0.033,14,2.072e-04,458,0.007,16,5.250e-04,0.013,30,0.007,15,0.024,54,2,1,3,2,
290676747,Casey_J_Wooten,0,661,2.052e-04,201,0.003,7,1.934e-05,20,0.002,918319,0.111,0.304,0.005,12,3.596e-04,797,2.383e-05,15182568,1.668e-04,106248664,0,0,1.678e-04,371,0.003,8,1.658e-04,0.004,10,8.722e-04,2,0.046,105,2,1,3,2,
109979045,meredithdake,0,635,6.227e-05,61,0.001,3,5.802e-06,6,0.002,987398,0.035,0.096,0.004,10,0.005,10829,1.335e-04,85039872,1.162e-04,74009200,0,0,6.287e-05,139,0.002,5,1.992e-04,0.002,4,0.002,4,0.014,33,2,1,3,2,
15458181,kate_sheppard,0,693,2.011e-04,197,0.003,8,2.611e-05,27,0.004,1422982,0.103,0.284,0.007,16,0.028,62005,5.125e-04,326488640,1.312e-04,83557608,0.007,3,1.664e-04,368,0.005,11,3.109e-04,0.004,10,0.006,13,0.017,40,2,1,3,2,
16018516,jenhab,0,213,7.044e-05,69,0.004,9,4.835e-05,50,0.010,4018816,0.118,0.324,0.022,50,0.010,23074,1.185e-04,75498752,1.105e-04,70398008,0.024,10,1.569e-04,347,0.008,18,7.613e-04,0.007,16,0.016,36,0.010,22,2,1,3,2,
15201979,scottdetrow,0,552,1.633e-04,160,0.003,8,8.606e-05,89,0.039,15496753,0.105,0.290,0.019,44,0.019,42786,3.903e-04,248645824,2.068e-04,131716904,0.007,3,2.176e-04,481,0.008,18,0.001,0.005,12,0.014,33,0.016,37,2,1,3,2,
18024105,DCgov,0,12,0,0,0,0,0,0,2.301e-05,9163,0,0,0,0,0.004,9163,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,99,2,35,13,
154985728,katieglueck,0,659,2.899e-04,284,0.006,13,1.363e-04,141,0.017,6664087,0.157,0.431,0.024,55,0.007,15813,3.090e-04,196821264,2.879e-04,183372224,0.038,16,3.112e-04,688,0.010,22,8.702e-04,0.013,30,0.018,42,0.032,74,2,1,3,2,
231819250,williamgdouglas,0,55,7.146e-06,7,8.722e-04,2,3.868e-06,4,0.003,1114749,0.046,0.127,0.012,27,6.804e-04,1508,4.205e-06,2678384.750,1.033e-04,65817608,0,0,7.418e-05,164,0.006,13,4.577e-04,8.722e-04,2,0.005,11,0,0,100,1,3,2,
22053966,wbenjaminson,0,53,9.188e-06,9,4.361e-04,1,0,1,0.003,1299709,0.062,0.170,0.008,18,0.001,2712,1.780e-05,11339367,1.963e-04,125063080,0,0,2.759e-05,61,0.004,9,2.545e-04,4.361e-04,1,0.007,15,0.002,5,101,1,3,2,
26668729,John_Hudson,0,354,4.798e-05,47,0.005,11,2.514e-05,26,0.025,10133023,0.048,0.133,0.038,88,0.010,22071,1.250e-04,79632280,2.635e-04,167825520,0.019,8,1.348e-04,298,0.010,23,0.001,0.007,17,0.024,54,0.006,14,2,1,3,2,
90077282,politicoalex,0,93,1.940e-05,19,0.002,5,9.670e-06,10,0.023,9237068,0.074,0.204,0.029,66,0.015,32312,1.743e-04,111015896,2.673e-04,170293712,0.005,2,1.117e-04,247,0.010,23,9.942e-04,0.002,5,0.017,39,0.002,5,102,1,3,2,
313545488,LauraLitvan,0,447,7.861e-05,77,0.004,10,4.448e-05,46,0.015,6003718,0.063,0.172,0.030,69,0.004,9531,1.397e-04,88995392,2.358e-04,150218704,0.019,8,2.017e-04,446,0.009,21,9.905e-04,0.007,15,0.026,60,0.011,25,2,1,3,2,
31183389,gkroberts,0,93,4.084e-05,40,0.002,5,1.160e-05,12,5.182e-04,206322,0.156,0.430,0.004,9,7.666e-04,1699,2.472e-05,15744668,6.707e-05,42720888,0.005,2,3.799e-05,84,0.003,7,1.658e-04,0.003,6,0.003,6,0.005,12,2,1,3,2,
217242074,danfreedma,0,54,1.123e-05,11,4.361e-04,1,0,1,1.631e-04,64934,0.074,0.204,0.003,6,2.865e-04,635,1.001e-05,6375061,2.895e-05,18438510,0,0,9.951e-06,22,0.002,5,1.125e-04,4.361e-04,1,0,0,0.001,3,2,1,3,2,
64916983,joshgerstein,0,1093,2.991e-04,293,0.006,13,1.963e-04,203,0.061,24445556,0.097,0.268,0.062,142,0.015,34306,3.774e-04,240378912,3.202e-04,203956032,0.274,115,4.252e-04,940,0.010,23,0.003,0.029,67,0.042,97,0.034,77,2,1,3,2,
59603406,NickTimiraos,0,786,8.678e-05,85,0.004,10,4.545e-05,47,0.021,8202457,0.039,0.108,0.026,60,0.024,52214,3.093e-04,197011328,2.765e-04,176132816,0.012,5,2.117e-04,468,0.009,20,0.002,0.008,18,0.021,49,0.016,37,2,1,3,2,
17289717,byersalex,0,173,3.063e-05,30,0.001,3,6.769e-06,7,6.863e-04,273269,0.063,0.173,0.003,7,0.003,6058,5.218e-05,33235682,7.272e-05,46320804,0,0,2.714e-05,60,0.003,7,1.298e-04,0.002,4,0.002,4,0.006,13,2,1,3,2,
1542184387,BrendanBordelon,0,286,4.390e-05,43,0.001,3,2.901e-06,3,0.010,3841908,0.055,0.150,0.004,10,0.001,2608,2.126e-05,13545002,2.904e-04,185010752,0,0,3.845e-05,85,0.003,8,1.546e-04,0.001,3,0.002,5,0.010,23,103,1,3,2,
2176318914,AaronELorenzo,0,7,0,0,0,0,0,0,2.092e-04,83310,0,0,0.002,5,5.965e-04,1322,0,0,3.539e-05,22541114,0,0,4.523e-06,10,0.002,4,1.098e-04,0,0,0.002,5,0,0,104,1,36,2,
19206876,Tonymauro,0,26,1.021e-05,10,8.722e-04,2,6.769e-06,7,5.077e-04,202125,0.140,0.385,0.004,10,0.009,18937,2.084e-05,13271772,5.070e-05,32297078,0,0,1.854e-05,41,0.003,6,2.455e-04,0.001,3,0.002,5,0.002,4,2,1,3,2,
53739928,davidbschultz,0,167,6.534e-05,64,0.003,6,3.675e-05,38,2.534e-04,100890,0.139,0.383,0.007,15,8.081e-04,1791,1.271e-05,8095389,1.058e-05,6737128,0.012,5,6.151e-05,136,0.003,8,1.952e-04,0.005,11,0.003,7,0.007,15,2,1,3,2,
240737573,amenasaiyid,0,429,1.123e-04,110,0.003,6,4.932e-05,51,5.600e-04,222964,0.093,0.256,0.007,17,7.472e-04,1656,1.906e-05,12141240,3.728e-05,23748446,0.024,10,1.158e-04,256,0.003,8,3.290e-04,0.005,12,0.004,9,0.006,13,2,1,3,2,
16099612,aaronwiener,0,143,5.104e-06,5,4.361e-04,1,0,1,7.354e-04,292822,0.013,0.035,0.003,6,0.003,6849,1.272e-05,8100387,9.575e-05,60990332,0,0,7.237e-06,16,0.002,4,1.631e-04,4.361e-04,1,0.002,5,0,0,105,1,3,2,
28262779,EitanArom,0,48,0,0,0,0,0,0,1.545e-06,615,0,0,0,0,2.775e-04,615,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,2,3,37,14,
18683964,emilycadei,0,255,7.044e-05,69,0.003,7,5.222e-05,54,0.002,841131,0.098,0.271,0.007,17,0.002,4968,9.976e-05,63543712,1.098e-04,69917256,0.002,1,9.046e-05,200,0.005,11,3.317e-04,0.003,7,0.003,8,0.006,14,2,1,3,2,
48581849,anitakumar01,0,974,2.032e-04,199,0.005,11,1.354e-04,140,0.023,9321635,0.074,0.204,0.030,69,0.007,14626,1.858e-04,118335520,2.938e-04,187168736,0.010,4,3.044e-04,673,0.010,22,0.001,0.008,19,0.024,56,0.014,32,2,1,3,2,
190405082,TonyPughDC,0,44,6.125e-06,6,4.361e-04,1,1.934e-06,2,3.855e-04,153493,0.050,0.136,0.005,11,0.002,4206,5.455e-06,3474514,4.967e-05,31640018,0,0,1.131e-05,25,0.003,8,1.302e-04,4.361e-04,1,4.361e-04,1,4.361e-04,1,2,1,3,2,
187770145,camilletuutti,0,344,5.309e-05,52,0.003,6,1.160e-05,12,6.626e-04,263820,0.055,0.151,0.005,11,0.002,3802,6.350e-05,40446500,7.895e-05,50288876,0.010,4,3.166e-05,70,0.003,8,1.539e-04,0.004,10,0,0,0.002,4,2,1,3,2,
399868775,natsecwatson,0,98,1.940e-05,19,0.002,4,3.868e-06,4,0.001,402727,0.071,0.194,0.003,6,0.002,4340,4.528e-05,28842080,1.131e-04,72051224,0.002,1,1.900e-05,42,0.002,5,1.326e-04,0.002,4,8.722e-04,2,0.003,6,2,1,3,2,
25819140,DefTechPat,0,924,1.266e-04,124,0.003,7,3.191e-05,33,0.006,2475479,0.049,0.134,0.010,22,0.008,17454,2.023e-04,128859944,2.181e-04,138914816,0.007,3,1.067e-04,236,0.004,10,3.466e-04,0.005,11,0.005,11,0.013,30,2,1,3,2,
11771512,OKnox,0,1751,3.042e-04,298,0.006,13,1.808e-04,187,0.142,56373796,0.062,0.170,0.061,141,0.022,49078,5.962e-04,379757120,4.205e-04,267825056,0.190,80,4.193e-04,927,0.010,23,0.003,0.027,62,0.047,107,0.030,68,2,1,3,2,
301073375,MikeDorning,0,256,1.082e-04,106,0.003,6,3.191e-05,33,0.005,2150069,0.151,0.414,0.015,34,0.002,5073,1.102e-04,70222320,1.316e-04,83812840,0.010,4,9.453e-05,209,0.007,17,7.354e-04,0.004,9,0.014,32,4.361e-04,1,2,1,3,2,
21001599,BrianKarem,0,521,5.615e-05,55,0,0,0,0,3.833e-04,152631,0.038,0.106,0.003,7,0.037,83068,5.805e-04,369792448,1.836e-05,11695159,0,0,3.483e-05,77,0.002,4,1.450e-04,0,0,0.001,3,0.003,7,2,1,38,2,
15931637,jonkarl,0,215,1.113e-04,109,0.003,8,4.158e-05,43,0.074,29638016,0.184,0.507,0.041,94,0.088,194496,5.390e-04,343368512,3.006e-04,191453600,0.012,5,2.008e-04,444,0.010,23,0.002,0.005,12,0.019,43,0.009,21,2,1,3,2,
46176168,MajorCBS,0,303,1.072e-04,105,0.003,8,3.481e-05,36,0.037,14656440,0.126,0.347,0.031,72,0.084,187158,5.426e-04,345658560,2.055e-04,130918008,0.007,3,1.515e-04,335,0.009,20,0.001,0.006,14,0.016,37,0.007,17,2,1,3,2,
21579498,andrewperezdc,0,940,1.021e-04,100,0.002,4,1.160e-05,12,0.004,1719679,0.039,0.106,0.007,16,0.004,9392,1.732e-04,110322000,1.801e-04,114728456,0,0,8.187e-05,181,0.004,9,2.787e-04,0.003,8,0.004,10,0.010,22,2,1,3,2,
170034104,DraperRobert,0,28,4.084e-06,4,0,0,0,0,2.349e-04,93544,0.052,0.143,0.002,4,0.005,12046,1.780e-05,11337068,3.304e-05,21043546,0,0,4.523e-06,10,8.722e-04,2,9.114e-05,0,0,4.361e-04,1,4.361e-04,1,106,1,39,2,
218982732,davidhawkings,0,9,0,0,0,0,0,0,9.205e-04,366490,0,0,0.006,13,0.002,4236,0,0,9.152e-05,58300500,0,0,1.402e-05,31,0.003,8,1.832e-04,0,0,0.002,4,0,0,107,1,40,2,
158826094,eemershon,0,107,3.267e-05,32,8.722e-04,2,5.802e-06,6,7.131e-04,283918,0.109,0.299,0.003,8,0.002,4763,8.050e-05,51279860,5.505e-05,35066820,0,0,3.211e-05,71,0.003,7,1.249e-04,8.722e-04,2,0.003,6,0.005,11,2,1,3,2,
224398965,cclarkjedd,0,33,0,0,0,0,0,0,1.355e-05,5394,0,0,0.001,3,1.814e-04,402,0,0,3.275e-06,2086063.375,0,0,1.809e-06,4,0.001,3,1.027e-04,0,0,4.361e-04,1,0,0,108,1,41,2,
12859772,ha_nah_nah,0,125,3.063e-05,30,0.001,3,6.769e-06,7,4.352e-04,173295,0.087,0.240,0.003,6,0.002,4876,3.881e-05,24719730,6.704e-05,42704500,0.002,1,2.533e-05,56,0.002,5,1.148e-04,0.001,3,0.002,4,0.005,11,2,1,3,2,
123878155,LianaLoewus,0,73,2.756e-05,27,8.722e-04,2,6.769e-06,7,5.625e-05,22398,0.134,0.370,8.722e-04,2,0.001,3235,1.367e-05,8706812,1.148e-05,7315361,0,0,2.261e-05,50,8.722e-04,2,1.051e-04,8.722e-04,2,0,0,0.003,7,2,1,3,2,
18991192,kmanzo,0,38,1.429e-05,14,8.722e-04,2,2.901e-06,3,7.164e-05,28525,0.134,0.368,0.001,3,0.004,8066,1.455e-05,9266068,8.586e-06,5469050.500,0,0,1.176e-05,26,8.722e-04,2,1.009e-04,8.722e-04,2,8.722e-04,2,0.003,6,2,1,3,2,
