Node-Id,Node-Title,inDegreeCentrality-2-Twitter JSON all_filtered,inDegreeCentrality-2-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-2-Twitter JSON all_filtered,totalDegreeCentrality-2-Twitter JSON all_filtered-unscaled,weakComponentMembers-6-Twitter JSON all_filtered,
OxonHillHighSchool,OxonHillHighSchool,0,1,0,1,5763,
BrandonGraham,BrandonGraham,2.349e-06,2,0,7,1,
AlanBranch,AlanBranch,0,1,0,6,1,
DavidHarris,DavidHarris,0,1,0,6,1,
AlphaPhi,AlphaPhi,2.349e-06,2,0,2,6758,
AlphaPhiIntl,AlphaPhiIntl,2.349e-06,2,0,2,6758,
Stratosphere,Stratosphere,2.349e-06,2,0,2,6759,
Ruffin,Ruffin,2.349e-06,2,0,2,6759,
IAMCOLEANDWALKER,IAMCOLEANDWALKER,0,1,0,0,6760,
DakotaJohnson,DakotaJohnson,2.349e-06,2,0,6,1,
UnsolicitedAdvice,UnsolicitedAdvice,0,1,0,0,6761,
ShameOnPearHaters,ShameOnPearHaters,0,1,0,0,6762,
louisebrooks,louisebrooks,0,1,0,0,6763,
AddABrandRuinAMovie,AddABrandRuinAMovie,0,1,0,0,6764,
VictoryMonday,VictoryMonday,2.349e-06,2,0,2,1,
GangGreen,GangGreen,2.349e-06,2,0,2,1,
DutchDestroyer,DutchDestroyer,2.349e-06,2,0,0,6765,
WhatIsFootball,WhatIsFootball,2.349e-06,2,0,0,6766,
sofaraway,sofaraway,2.349e-06,2,0,1,1,
GamecocksintheNFL,GamecocksintheNFL,0,1,0,2,1,
LESM,LESM,4.699e-06,4,0,6,1,
sctraincrash,sctraincrash,0,1,0,0,6767,
freedomisntfree,freedomisntfree,0,1,0,0,6768,
zachmorrisphone,zachmorrisphone,0,1,0,0,6769,
mygirls,mygirls,0,1,0,2,2999,
lookingood,lookingood,0,1,0,1,6770,
atleastimsmiling,atleastimsmiling,0,1,0,1,6770,
ellendegeneres,ellendegeneres,0,1,0,0,6771,
EbbeOkonkwo,EbbeOkonkwo,0,1,0,5,1,
Womens,Womens,0,1,0,5,1,
WashProdigy,WashProdigy,0,1,0,5,1,
WomensSPortsDay,WomensSPortsDay,0,1,0,5,1,
schoolclosings,schoolclosings,0,1,0,3,1,
linebacker,linebacker,0,1,0,3,1,
leak,leak,0,1,0,3,1,
Pepsico,Pepsico,0,1,0,2,1,
openingbell,openingbell,0,1,0,3,1,
SellOff,SellOff,0,1,0,3,1,
Roadster,Roadster,0,1,0,3,1,
bus,bus,0,1,0,3,1,
Watching,Watching,0,1,0,1,1,
fatality,fatality,0,1,0,2,1,
top,top,0,1,0,5,1,
seller,seller,0,1,0,5,1,
Girl,Girl,0,1,0,5,1,
shop,shop,0,1,0,5,1,
kid,kid,0,1,0,3,1,
KateUpton,KateUpton,0,1,0,4,1,
GUESS,GUESS,0,1,0,4,1,
PunxatawneyPhil,PunxatawneyPhil,0,1,0,2,1,
burglaries,burglaries,0,1,0,10,1,
FairOaks,FairOaks,0,1,0,10,1,
September,September,0,1,0,10,1,
BackDoors,BackDoors,0,1,0,10,1,
windows,windows,0,1,0,10,1,
Target,Target,0,1,0,10,1,
Greenbriar,Greenbriar,0,1,0,4,1,
remarks,remarks,0,1,0,4,1,
production,production,0,1,0,4,1,
final,final,0,1,0,4,1,
sitdown,sitdown,3.524e-06,3,0,0,6772,
DamnEagles,DamnEagles,2.349e-06,2,0,0,6773,
VictoryLap,VictoryLap,2.349e-06,2,0,0,6774,
ByeEaglesBye,ByeEaglesBye,2.349e-06,2,0,10,1,
LangstonHughes,LangstonHughes,4.699e-06,4,0,2,1,
NationalPhilharmonic,NationalPhilharmonic,0,1,0,1,1,
LaborDay,LaborDay,2.349e-06,2,0,2,1,
Groundhog,Groundhog,0,1,0,0,6775,
AvoidanceStrategy,AvoidanceStrategy,2.349e-06,2,0,0,6776,
dangerousbydesign,dangerousbydesign,2.349e-06,2,0,0,6777,
crockpot,crockpot,0,1,0,3,1,
weekends,weekends,0,1,0,2,1,
toystory,toystory,0,1,0,2,1,
nicejob,nicejob,0,1,0,3,1,
crush,crush,0,1,0,3,1,
CNNBreakingnews,CNNBreakingnews,3.524e-06,3,0,12,1,
memomadness,memomadness,3.524e-06,3,0,0,6778,
memoRandom,memoRandom,0,1,0,0,6779,
superimposedmemo,superimposedmemo,0,1,0,1,6780,
memodramatic,memodramatic,0,1,0,1,6780,
notthenunesmemo,notthenunesmemo,0,1,0,2,1,
overmemo,overmemo,0,1,0,2,1,
CarrieGracie,CarrieGracie,2.349e-06,2,0,0,6781,
increasethepointsize,increasethepointsize,0,1,0,0,6782,
OneTalkToday,OneTalkToday,2.349e-06,2,0,0,6783,
BetiBachaoBetiPadhao,BetiBachaoBetiPadhao,2.349e-06,2,0,2,1,
NewIndia,NewIndia,2.349e-06,2,0,0,6784,
MadeinIndia,MadeinIndia,2.349e-06,2,0,0,6785,
SuperBowlMonday,SuperBowlMonday,2.349e-06,2,0,0,6786,
Phinally,Phinally,0,1,0,0,6787,
Punxsutawney,Punxsutawney,0,1,0,0,6788,
EveningStandard,EveningStandard,0,1,0,0,6789,
NHS,NHS,4.699e-06,4,0,0,6790,
الشهيد_أحمد_جرار,الشهيد_أحمد_جرار,2.349e-06,2,0,0,6791,
Nobel,Nobel,4.699e-06,4,0,2,1,
100years,100years,1.057e-05,9,0,10,1020,
stillmarching,stillmarching,2.349e-06,2,0,2,1020,
wpfd,wpfd,2.349e-06,2,0,4,1,
worldpressfreedomday,worldpressfreedomday,2.349e-06,2,0,4,1,
مریخ,مریخ,0,1,0,0,6792,
staffing,staffing,3.524e-06,3,0,6,1,
ویسپی,ویسپی,2.349e-06,2,0,0,6793,
سهام,سهام,2.349e-06,2,0,0,6794,
ماله,ماله,2.349e-06,2,0,2,6795,
جدی,جدی,2.349e-06,2,0,2,6795,
مس_سرچشمه,مس_سرچشمه,2.349e-06,2,0,6,6796,
آلودگی,آلودگی,2.349e-06,2,0,6,6796,
محیط_زیست,محیط_زیست,2.349e-06,2,0,6,6796,
کرمان,کرمان,2.349e-06,2,0,6,6796,
نظرسنجی,نظرسنجی,2.349e-06,2,0,4,1,
سعید_مرتضوی,سعید_مرتضوی,2.349e-06,2,0,4,1,
ویکی‌پدیا,ویکی‌پدیا,2.349e-06,2,0,0,6797,
نه_به_حجاب_اجباری,نه_به_حجاب_اجباری,2.349e-06,2,0,2,1,
هکسره,هکسره,2.349e-06,2,0,0,6798,
محیط_بان,محیط_بان,2.349e-06,2,0,8,6799,
برف,برف,2.349e-06,2,0,8,6799,
زنجان,زنجان,2.349e-06,2,0,8,6799,
قم,قم,2.349e-06,2,0,8,6799,
ورامین,ورامین,2.349e-06,2,0,8,6799,
TheWayOfTheWorld,TheWayOfTheWorld,0,1,0,1,4908,
Spacebat,Spacebat,2.349e-06,2,0,4,1,
LondonCalling,LondonCalling,2.349e-06,2,0,2,1,
SuperBowl2017,SuperBowl2017,2.349e-06,2,0,2,1,
LoveSailing,LoveSailing,2.349e-06,2,0,0,6800,
HolocaustMemorialDay,HolocaustMemorialDay,0,1,0,0,6801,
ivorytrade,ivorytrade,3.524e-06,3,0,7,1,
FalconsFan,FalconsFan,0,1,0,2,1,
EquatlorialGuinea,EquatlorialGuinea,2.349e-06,2,0,0,6802,
longweek,longweek,0,1,0,0,6803,
TheShow18,TheShow18,2.349e-06,2,0,2,1,
StarWarsSolo,StarWarsSolo,0,1,0,1,1,
Solomovie,Solomovie,0,1,0,1,1,
shaw,shaw,0,1,0,6,1,
shawhoward,shawhoward,0,1,0,6,1,
publictransport,publictransport,0,1,0,6,1,
CapsHIFE,CapsHIFE,2.349e-06,2,0,4,1,
futureofDCnews,futureofDCnews,0,1,0,1,6804,
ggwashlive,ggwashlive,0,1,0,1,6804,
TrumpInc,TrumpInc,3.524e-06,3,0,0,6805,
freejames,freejames,3.524e-06,3,0,0,6806,
Suffrage100,Suffrage100,4.699e-06,4,0,8,1020,
votes100,votes100,2.349e-06,2,0,4,1020,
SolarEnergyUSA,SolarEnergyUSA,0,1,0,4,1,
AlternativeEnergy,AlternativeEnergy,0,1,0,4,1,
ContemporaryMusic,ContemporaryMusic,0,1,0,0,6807,
personaldata,personaldata,0,1,0,4,1,
DowJoans,DowJoans,0,1,0,3,1,
StockMarketCrash,StockMarketCrash,0,1,0,3,1,
CityofBrotherlyLove,CityofBrotherlyLove,0,1,0,4,1,
BorderPatrol,BorderPatrol,3.524e-06,3,0,10,1,
Literature,Literature,0,1,0,2,1,
Libertarian,Libertarian,3.524e-06,3,0,1,1,
NunesNothingBurger,NunesNothingBurger,0,1,0,19,1,
Idols,Idols,0,1,0,6,1,
JPOP,JPOP,0,1,0,6,1,
CryptoCraze,CryptoCraze,0,1,0,6,1,
jeipoppu,jeipoppu,0,1,0,6,1,
JazzDuo,JazzDuo,0,1,0,5,1,
JazzPiano,JazzPiano,0,1,0,5,1,
improvisation,improvisation,0,1,0,5,1,
ACLU,ACLU,3.524e-06,3,0,5,1,
democracyatstake,democracyatstake,0,1,0,4,1,
DemocracyOrChaos,DemocracyOrChaos,0,1,0,4,1,
Wawa,Wawa,0,1,0,2,1,
imdone,imdone,0,1,0,0,6808,
everydayEva,everydayEva,0,1,0,1,1,
NewEngland,NewEngland,3.524e-06,3,0,10,1,
thelinc,thelinc,0,1,0,6,1,
6abcalum,6abcalum,0,1,0,6,1,
weaselway,weaselway,0,1,0,1,6809,
liarslane,liarslane,0,1,0,1,6809,
Roma,Roma,5.873e-06,5,0,0,6810,
fromindiawithlove,fromindiawithlove,3.524e-06,3,0,6,1,
nonviolence,nonviolence,2.349e-06,2,0,6,1,
PadManChallenge,PadManChallenge,7.048e-06,6,0,0,6811,
SyedJamal,SyedJamal,1.645e-05,14,0,12,1,
woops,woops,0,1,0,1,6723,
financialmarket,financialmarket,0,1,0,5,1,
familyvalues,familyvalues,3.524e-06,3,0,6,1,
honesty,honesty,2.349e-06,2,0,6,1,
corevalues,corevalues,2.349e-06,2,0,6,1,
ExploreTheNew,ExploreTheNew,0,1,0,3,1,
Lufthansa,Lufthansa,0,1,0,3,1,
TIMEinc,TIMEinc,0,1,0,1,6812,
Meredith,Meredith,0,1,0,1,6812,
numberoneviewer,numberoneviewer,2.349e-06,2,0,6,1,
abc13eyewitness,abc13eyewitness,2.349e-06,2,0,6,1,
AmtrakCSXCrash,AmtrakCSXCrash,0,1,0,0,6813,
SalCastro,SalCastro,0,1,0,0,6814,
IllinoisAG,IllinoisAG,2.349e-06,2,0,0,6815,
FamilyGreatly,FamilyGreatly,0,1,0,2,1,
KraftEntry,KraftEntry,0,1,0,2,1,
KeepingItReal,KeepingItReal,2.349e-06,2,0,0,6816,
Nebenzia,Nebenzia,4.699e-06,4,0,12,1,
Indonesia4UNSC,Indonesia4UNSC,2.349e-06,2,0,2,6817,
ATruePartner4Peace,ATruePartner4Peace,2.349e-06,2,0,2,6817,
oldschooljournalist,oldschooljournalist,0,1,0,0,6818,
thisiswhypeoplehatethemedia,thisiswhypeoplehatethemedia,0,1,0,1,1,
2030Agenda,2030Agenda,2.349e-06,2,0,10,1,
GoF,GoF,2.349e-06,2,0,6,1,
Responsibility2Protect,Responsibility2Protect,2.349e-06,2,0,6,1,
NigelNoMates,NigelNoMates,0,1,0,0,6819,
buyfloodinsurancepeople,buyfloodinsurancepeople,0,1,0,1,1383,
WeRemember,WeRemember,2.349e-06,2,0,0,6820,
ING,ING,3.524e-06,3,0,3,1,
GirlsCount,GirlsCount,2.349e-06,2,0,0,6821,
MRAP,MRAP,3.524e-06,3,0,6,1,
KWTPrez,KWTPrez,2.349e-06,2,0,2,1,
RMNCAH,RMNCAH,2.349e-06,2,0,0,6822,
WHA,WHA,2.349e-06,2,0,0,6823,
UNpeacekeepers,UNpeacekeepers,2.349e-06,2,0,0,6824,
killmealready,killmealready,0,1,0,0,6825,
GEEKS,GEEKS,0,1,0,0,6826,
FreeMahmoudHussein,FreeMahmoudHussein,2.349e-06,2,0,0,6827,
FreeTheMemo,FreeTheMemo,0,1,0,1,1,
Nunez,Nunez,0,1,0,4,1,
payphone,payphone,0,1,0,4,1,
SAParliament,SAParliament,0,1,0,4,1,
PresidentDeKlerk,PresidentDeKlerk,0,1,0,4,1,
IStandWithRavi,IStandWithRavi,2.349e-06,2,0,2,6828,
NewSanctuaryCity,NewSanctuaryCity,2.349e-06,2,0,2,6828,
CentreCore,CentreCore,2.349e-06,2,0,12,1,
TheCore,TheCore,2.349e-06,2,0,12,1,
centralcore,centralcore,2.349e-06,2,0,12,1,
ClintonDossier,ClintonDossier,3.524e-06,3,0,0,6829,
DevinNunes,DevinNunes,3.524e-06,3,0,2,1,
OH01,OH01,0,1,0,0,6830,
SD04,SD04,2.349e-06,2,0,8,1,
HD23B,HD23B,2.349e-06,2,0,8,1,
WXYZVideo,WXYZVideo,0,1,0,1,6831,
DetroitMomentum,DetroitMomentum,0,1,0,1,6831,
Flags,Flags,2.349e-06,2,0,0,6832,
myhalftimeshow,myhalftimeshow,0,1,0,0,6833,
20weeks,20weeks,0,1,0,2,6834,
halfwaythere,halfwaythere,0,1,0,2,6834,
babyboy,babyboy,0,1,0,2,6834,
DundeeTourismAd,DundeeTourismAd,2.349e-06,2,0,2,1,
bummed,bummed,0,1,0,1,6835,
gdaymate,gdaymate,0,1,0,1,6835,
nasty,nasty,0,1,0,0,6836,
AlisLIT,AlisLIT,0,1,0,1,1,
persecutedChristians,persecutedChristians,0,1,0,0,6837,
MemoDayorisit,MemoDayorisit,2.349e-06,2,0,2,1,
sagaftramember,sagaftramember,2.349e-06,2,0,2,1,
LastCall,LastCall,2.349e-06,2,0,14,1,
MWD,MWD,2.349e-06,2,0,14,1,
Rico,Rico,3.524e-06,3,0,16,1,
DoverAFB,DoverAFB,3.524e-06,3,0,14,1,
BrowardCo,BrowardCo,2.349e-06,2,0,12,1,
Esme_RSPCAQLD_07,Esme_RSPCAQLD_07,2.349e-06,2,0,2,1,
Bluebelle_SLOCCA_01,Bluebelle_SLOCCA_01,4.699e-06,4,0,4,1,
Liza_SDHSCA_04,Liza_SDHSCA_04,2.349e-06,2,0,2,1,
Pink_SDHSCA_05,Pink_SDHSCA_05,2.349e-06,2,0,2,1,
Wonderland,Wonderland,2.349e-06,2,0,12,1,
TOLFA,TOLFA,4.699e-06,4,0,0,6838,
walkies,walkies,2.349e-06,2,0,16,1,
happynow,happynow,2.349e-06,2,0,16,1,
A5145308,A5145308,2.349e-06,2,0,4,1,
Chattanooga,Chattanooga,5.873e-06,5,0,13,1,
humaninteraction,humaninteraction,2.349e-06,2,0,2,6839,
entanglement,entanglement,2.349e-06,2,0,2,6839,
VMX2018,VMX2018,2.349e-06,2,0,0,6840,
Josephine_CCSTCA_01,Josephine_CCSTCA_01,2.349e-06,2,0,2,1,
scot,scot,2.349e-06,2,0,2,1,
A5140572,A5140572,2.349e-06,2,0,4,1,
Swep4Dogs,Swep4Dogs,2.349e-06,2,0,0,6841,
HUMAN,HUMAN,2.349e-06,2,0,8,1,
SouthwestHeart,SouthwestHeart,2.349e-06,2,0,6,1,
SatoPride,SatoPride,4.699e-06,4,0,8,1,
TeamGSRE,TeamGSRE,2.349e-06,2,0,2,6842,
bestfollowers,bestfollowers,2.349e-06,2,0,2,6842,
MED,MED,2.349e-06,2,0,6,1,
ambassacats,ambassacats,2.349e-06,2,0,4,1,
SelfieSunday,SelfieSunday,2.349e-06,2,0,10,1,
kittenlady,kittenlady,2.349e-06,2,0,0,6843,
dogsareindividuals,dogsareindividuals,2.349e-06,2,0,2,1,
wool,wool,2.349e-06,2,0,2,6844,
sheep,sheep,2.349e-06,2,0,2,6844,
SaveRazgradLions,SaveRazgradLions,2.349e-06,2,0,2,1,
DCPuppyBowl,DCPuppyBowl,2.349e-06,2,0,2,6845,
TeamParks,TeamParks,2.349e-06,2,0,2,6845,
A301568,A301568,2.349e-06,2,0,16,1,
A301569,A301569,2.349e-06,2,0,16,1,
A301570,A301570,2.349e-06,2,0,16,1,
KillList,KillList,2.349e-06,2,0,20,1,
ferdinand,ferdinand,2.349e-06,2,0,8,1,
LEIGH,LEIGH,2.349e-06,2,0,0,6846,
THORNPARK,THORNPARK,2.349e-06,2,0,6,1,
Chai_CCSTCA_03,Chai_CCSTCA_03,1.410e-05,12,0,12,1,
Angel_SDHSCA_47,Angel_SDHSCA_47,2.349e-06,2,0,2,1,
Billy_SDHSCA_19,Billy_SDHSCA_19,4.699e-06,4,0,4,1,
Coquito_CCSTCA_01,Coquito_CCSTCA_01,2.349e-06,2,0,2,1,
Layloni_SCRMCA_01,Layloni_SCRMCA_01,4.699e-06,4,0,4,1,
SafariClub,SafariClub,2.349e-06,2,0,6,1,
KillingIsNotConservation,KillingIsNotConservation,2.349e-06,2,0,6,1,
helpthehomeless,helpthehomeless,2.349e-06,2,0,0,6847,
streetcat,streetcat,4.699e-06,4,0,22,1,
ginger,ginger,2.349e-06,2,0,14,1,
A301458,A301458,2.349e-06,2,0,4,1,
parkrun,parkrun,2.349e-06,2,0,8,1,
Roeper,Roeper,2.349e-06,2,0,2,1,
arabian_horses,arabian_horses,2.349e-06,2,0,0,6848,
ACCinMedia,ACCinMedia,2.349e-06,2,0,0,6849,
friendsofthepawed,friendsofthepawed,2.349e-06,2,0,2,6850,
WFLT,WFLT,2.349e-06,2,0,2,6850,
A5147379,A5147379,2.349e-06,2,0,4,1,
orangecat,orangecat,2.349e-06,2,0,18,1,
seniorcat,seniorcat,2.349e-06,2,0,18,1,
lovebug,lovebug,2.349e-06,2,0,18,1,
AnimalsWithCameras,AnimalsWithCameras,2.349e-06,2,0,0,6851,
FinallyFebruary,FinallyFebruary,2.349e-06,2,0,2,1,
KittenSeason,KittenSeason,2.349e-06,2,0,8,1,
FeralCats,FeralCats,2.349e-06,2,0,8,1,
CommunityCats,CommunityCats,2.349e-06,2,0,8,1,
TimeToGetTough,TimeToGetTough,2.349e-06,2,0,0,6852,
dogtraining,dogtraining,3.524e-06,3,0,3,1,
AnimalPlanet,AnimalPlanet,2.349e-06,2,0,6,1,
sdfEllen,sdfEllen,2.349e-06,2,0,6,1,
adopable,adopable,2.349e-06,2,0,6,1,
Voynich,Voynich,2.349e-06,2,0,0,6853,
catchingtreats,catchingtreats,2.349e-06,2,0,2,1,
48Hours,48Hours,2.349e-06,2,0,0,6854,
WhaleWednesday,WhaleWednesday,2.349e-06,2,0,0,6855,
ImWithKap,ImWithKap,2.349e-06,2,0,0,6856,
BecauseOfThemIcan,BecauseOfThemIcan,0,1,0,2,1,
CSMG18,CSMG18,3.524e-06,3,0,1,1,
GetPolitical,GetPolitical,2.349e-06,2,0,2,1,
kamandi,kamandi,2.349e-06,2,0,2,1,
JackieMcLean,JackieMcLean,2.349e-06,2,0,2,1,
RickySkaggs,RickySkaggs,2.349e-06,2,0,2,6857,
HillbillyThomists,HillbillyThomists,2.349e-06,2,0,2,6857,
gridgirls,gridgirls,4.699e-06,4,0,3,435,
FormulaOne,FormulaOne,0,1,0,1,435,
Ulysses,Ulysses,2.349e-06,2,0,0,6858,
SpaceGeek,SpaceGeek,0,1,0,0,6859,
activelearning,activelearning,0,1,0,1,1,
almostheaven,almostheaven,0,1,0,0,6860,
longyear,longyear,0,1,0,2,1,
notabandwagonguy,notabandwagonguy,0,1,0,2,1,
StockAlert,StockAlert,2.349e-06,2,0,0,6861,
ftvlive,ftvlive,0,1,0,1,1,
Fries,Fries,0,1,0,1,6862,
baldness,baldness,0,1,0,1,6862,
Iknowbetter,Iknowbetter,0,1,0,0,6863,
profits,profits,0,1,0,3,1,
keepdigging,keepdigging,2.349e-06,2,0,0,6864,
cerulean,cerulean,0,1,0,0,6865,
namaste,namaste,0,1,0,1,1,
heartrate,heartrate,0,1,0,0,6866,
DavidBurke,DavidBurke,0,1,0,1,1,
superbowlthisisus,superbowlthisisus,0,1,0,1,1,
volatility,volatility,7.048e-06,6,0,15,1,
moment,moment,0,1,0,1,1,
rates,rates,3.524e-06,3,0,5,1,
fitness,fitness,0,1,0,1,1,
armywife,armywife,0,1,0,1,1,
hatespace,hatespace,0,1,0,0,6867,
CNNNJobsChat,CNNNJobsChat,2.349e-06,2,0,0,6868,
BringRoevWadetoLife,BringRoevWadetoLife,2.349e-06,2,0,0,6869,
SMsports,SMsports,2.349e-06,2,0,0,6870,
fumble,fumble,3.524e-06,3,0,4,1,
sack,sack,2.349e-06,2,0,4,1,
wrongtime,wrongtime,0,1,0,0,6871,
Truespirit,Truespirit,2.349e-06,2,0,2,2716,
fascinating,fascinating,0,1,0,0,6872,
ultrasound,ultrasound,2.349e-06,2,0,2,6873,
prosthetics,prosthetics,2.349e-06,2,0,2,6873,
JerryKramer,JerryKramer,0,1,0,0,6874,
South_Sudan,South_Sudan,2.349e-06,2,0,2,1,
FMSC,FMSC,2.349e-06,2,0,2,1,
lovethefreakingeagles,lovethefreakingeagles,0,1,0,1,1,
EndTrafficking,EndTrafficking,2.349e-06,2,0,2,1,
AskFBI,AskFBI,2.349e-06,2,0,2,1,
operations,operations,0,1,0,1,1,
PromisesPlus,PromisesPlus,3.524e-06,3,0,0,6875,
WeatherIsCool,WeatherIsCool,2.349e-06,2,0,4,39,
EarthisAMAZING,EarthisAMAZING,2.349e-06,2,0,4,39,
ApplePodcasts,ApplePodcasts,0,1,0,1,1,
bryantgumbel,bryantgumbel,0,1,0,1,1,
fallyfally,fallyfally,0,1,0,0,6876,
Grassley,Grassley,0,1,0,2,1,
gino,gino,2.349e-06,2,0,0,6877,
EVR,EVR,2.349e-06,2,0,6,1,
ChangePetesSocks,ChangePetesSocks,2.349e-06,2,0,0,6878,
MemoDay2RevengeOfTheFISA,MemoDay2RevengeOfTheFISA,2.349e-06,2,0,2,1,
mancave,mancave,0,1,0,1,1,
MemoFriday,MemoFriday,2.349e-06,2,0,1,6879,
MemoIsReleased,MemoIsReleased,0,1,0,1,6879,
BillRussellBdayGiveAway,BillRussellBdayGiveAway,2.349e-06,2,0,8,1,
Celtics,Celtics,4.699e-06,4,0,8,1,
TwitterSports,TwitterSports,2.349e-06,2,0,8,1,
TaxCut,TaxCut,0,1,0,1,1,
PayCheckIncrease,PayCheckIncrease,2.349e-06,2,0,8,1,
FisaAbuseMemo,FisaAbuseMemo,2.349e-06,2,0,0,6880,
boldpredictions,boldpredictions,2.349e-06,2,0,2,6881,
neverwrong,neverwrong,2.349e-06,2,0,2,6881,
faircourts,faircourts,4.699e-06,4,0,4,1,
true,true,2.349e-06,2,0,1,1,
Moo,Moo,0,1,0,4,1,
CowKisses,CowKisses,0,1,0,4,1,
ReleaseTheMemoNow,ReleaseTheMemoNow,2.349e-06,2,0,4,1,
EndeavourAwards,EndeavourAwards,2.349e-06,2,0,0,6882,
ISawMyself,ISawMyself,2.349e-06,2,0,2,6688,
spiceupyourlife,spiceupyourlife,0,1,0,0,6883,
GoSaints,GoSaints,2.349e-06,2,0,2,1,
EaglesvsPatriots,EaglesvsPatriots,2.349e-06,2,0,3,1,
TD,TD,0,1,0,0,6884,
PatriotsvsEagles,PatriotsvsEagles,0,1,0,3,1,
SpectrumDeportes,SpectrumDeportes,2.349e-06,2,0,0,6885,
PENAwards,PENAwards,2.349e-06,2,0,0,6886,
khou,khou,2.349e-06,2,0,2,1,
WeNeedToTalkAboutDevin,WeNeedToTalkAboutDevin,2.349e-06,2,0,2,1,
ArchivesHashtagParty,ArchivesHashtagParty,2.349e-06,2,0,2,1,
Groundhog2018,Groundhog2018,0,1,0,0,6887,
ThinTheHerd,ThinTheHerd,2.349e-06,2,0,0,6888,
DNCLeaks,DNCLeaks,2.349e-06,2,0,6,1,
PayCheckIncreaseDay,PayCheckIncreaseDay,0,1,0,1,1,
TeamUma,TeamUma,2.349e-06,2,0,0,6889,
Clementine,Clementine,0,1,0,0,6890,
JayTrain,JayTrain,2.349e-06,2,0,0,6891,
VeteransAwards,VeteransAwards,4.699e-06,4,0,6,1,
Vettys,Vettys,4.699e-06,4,0,6,1,
IOPFellows,IOPFellows,4.699e-06,4,0,0,6892,
RIPBiggie,RIPBiggie,0,1,0,0,6893,
Nicky6,Nicky6,2.349e-06,2,0,4,1,
GoRed,GoRed,2.349e-06,2,0,4,1,
Sunlight,Sunlight,2.349e-06,2,0,1,1,
AmericansHaveTheRightToKbow,AmericansHaveTheRightToKbow,3.524e-06,3,0,6,1,
govt,govt,0,1,0,3,1,
TheDillyDilly,TheDillyDilly,0,1,0,4,1,
waitingontwitter,waitingontwitter,0,1,0,0,6894,
tsa,tsa,5.873e-06,5,0,3,1,
airports,airports,3.524e-06,3,0,21,1,
envious,envious,0,1,0,0,6895,
justcurious,justcurious,0,1,0,0,6896,
poorplanning,poorplanning,0,1,0,3,6897,
moving,moving,0,1,0,3,6897,
stress,stress,0,1,0,3,6897,
dctohouston,dctohouston,0,1,0,3,6897,
UpfrontSummit,UpfrontSummit,4.699e-06,4,0,0,6898,
JohnCronan,JohnCronan,0,1,0,2,1,
hualienearthquake,hualienearthquake,7.048e-06,6,0,10,1,
PatriotsUnited,PatriotsUnited,0,1,0,2,1,
NunesMemos,NunesMemos,3.524e-06,3,0,3,1,
TrumpTweets,TrumpTweets,0,1,0,1,1,
WashingtonMonthly,WashingtonMonthly,0,1,0,0,6899,
freecoffee,freecoffee,2.349e-06,2,0,4,1,
GoBigGreen,GoBigGreen,0,1,0,2,1,
carefulwording,carefulwording,0,1,0,3,1,
maninthewoodstour,maninthewoodstour,0,1,0,5,1,
Huntersville,Huntersville,0,1,0,1,1,
noschool,noschool,0,1,0,4,1,
dayoff,dayoff,0,1,0,4,1,
Stateoftheunion2018,Stateoftheunion2018,0,1,0,7,1,
Raleigh,Raleigh,0,1,0,4,1,
ALWAYSREMEMBERED,ALWAYSREMEMBERED,2.349e-06,2,0,0,6900,
CLTGoRed,CLTGoRed,2.349e-06,2,0,8,1,
roadwork,roadwork,0,1,0,2,1,
hokeypokey,hokeypokey,0,1,0,0,6901,
UCPSkindergarten,UCPSkindergarten,2.349e-06,2,0,0,6902,
goredCLT,goredCLT,2.349e-06,2,0,4,1,
fehlingface,fehlingface,2.349e-06,2,0,4,1,
AsheCounty,AsheCounty,0,1,0,0,6903,
meat,meat,0,1,0,5,1,
snapcracklepop,snapcracklepop,0,1,0,5,1,
lenoirnc,lenoirnc,0,1,0,2,1,
hickorync,hickorync,0,1,0,2,1,
IsItSomethingIsaid,IsItSomethingIsaid,0,1,0,4,1,
SurryCounty,SurryCounty,0,1,0,3,1,
silveralert,silveralert,0,1,0,3,1,
FLUDEATHS,FLUDEATHS,0,1,0,6,1,
TunisSelby,TunisSelby,2.349e-06,2,0,6,1,
memorialdesignconcepts,memorialdesignconcepts,2.349e-06,2,0,6,1,
denvernc,denvernc,0,1,0,2,1,
Fox46FitFam,Fox46FitFam,0,1,0,1,1,
yorkcounty,yorkcounty,2.349e-06,2,0,0,6904,
orangeisallgood,orangeisallgood,0,1,0,0,6905,
championship,championship,2.349e-06,2,0,2,1,
huntinghitler,huntinghitler,3.524e-06,3,0,0,6906,
Sharknado,Sharknado,0,1,0,0,6907,
megadrone,megadrone,2.349e-06,2,0,0,6908,
InTimesOfWar,InTimesOfWar,2.349e-06,2,0,4,1,
AfricanAmericanHistoryMonth,AfricanAmericanHistoryMonth,4.699e-06,4,0,4,1,
soapbox,soapbox,0,1,0,0,6909,
smallbiz,smallbiz,4.699e-06,4,0,0,6910,
OGR,OGR,2.349e-06,2,0,4,1,
PSC_Policy,PSC_Policy,2.349e-06,2,0,4,1,
pulledtheplug,pulledtheplug,0,1,0,0,6911,
itsinmybio,itsinmybio,0,1,0,0,6912,
PredictComeysNextTweet,PredictComeysNextTweet,2.349e-06,2,0,0,6913,
SuperBowLII,SuperBowLII,0,1,0,0,6914,
